file_id,label
176714-2-0-33,2
156362-4-3-8,4
201988-5-0-8,5
203929-7-3-5,7
133090-2-0-37,2
209992-5-3-6,5
136558-9-1-10,9
42955-9-0-19,9
187110-2-0-6,2
137969-2-0-20,2
93567-8-0-3,8
13230-0-0-22,0
177726-0-0-3,0
162541-1-1-0,1
66324-9-0-42,9
155238-2-0-47,2
156358-5-0-2,5
83680-5-0-3,5
159755-8-0-1,8
62878-8-0-2,8
102857-5-0-7,5
160010-2-0-19,2
89209-3-0-0,3
149370-9-0-22,9
176638-5-0-0,5
155241-9-0-88,9
178260-7-4-0,7
204408-2-0-54,2
186936-5-0-1,5
62837-7-0-30,7
54067-2-0-48,2
177620-3-0-8,3
117181-8-0-7,8
75490-8-0-0,8
33849-3-2-0,3
209992-5-2-42,5
55018-0-0-248,0
99157-9-0-24,9
44325-9-0-78,9
14470-2-0-70,2
193699-2-0-3,2
69598-4-0-0,4
145612-6-3-0,6
63292-3-0-0,3
159748-8-0-2,8
103074-7-1-1,7
149929-9-1-1,9
52882-2-0-7,2
171305-7-7-0,7
71082-4-0-0,4
101729-0-0-29,0
115537-3-0-0,3
21683-9-0-34,9
7390-9-0-3,9
104625-4-0-35,4
66115-1-0-1,1
84699-4-3-0,4
6902-2-0-12,2
162134-7-11-7,7
145611-6-3-0,6
131918-7-0-2,7
91396-8-0-3,8
89724-5-0-1,5
57320-0-0-7,0
21683-9-0-39,9
159742-8-0-1,8
195451-5-0-12,5
155311-3-0-0,3
195969-0-0-28,0
180125-4-2-1,4
180029-4-15-0,4
177592-5-0-6,5
97317-2-0-23,2
55018-0-0-121,0
72259-1-5-4,1
156893-7-11-0,7
172593-2-0-29,2
154758-5-0-9,5
159706-6-0-0,6
44278-1-1-0,1
180937-4-3-9,4
169045-2-0-1,2
30206-7-0-28,7
39857-5-4-0,5
159738-8-0-2,8
34931-3-0-0,3
157207-6-9-0,6
39856-5-0-6,5
63724-0-0-10,0
81068-5-1-0,5
172519-9-0-67,9
185375-9-0-84,9
6508-9-1-0,9
107357-8-1-0,8
188004-8-0-0,8
201988-5-0-14,5
135160-8-0-5,8
70098-3-2-0,3
102857-5-0-13,5
171305-7-18-0,7
30206-7-0-31,7
180937-4-1-54,4
157322-3-0-6,3
176783-3-1-0,3
182739-2-0-24,2
189825-9-0-2,9
94636-8-0-6,8
135528-6-9-0,6
74364-8-1-9,8
173891-9-0-2,9
177742-0-0-165,0
100852-0-0-6,0
57323-8-0-1,8
118278-4-0-2,4
159735-2-0-22,2
107357-8-0-8,8
165774-7-6-0,7
162134-7-8-1,7
135526-6-12-0,6
102857-5-0-24,5
146845-0-0-17,0
156634-5-0-4,5
166489-3-0-2,3
102842-3-1-5,3
167464-0-0-15,0
22601-8-0-32,8
26177-1-1-0,1
72259-1-10-1,1
167701-4-6-0,4
189985-0-0-3,0
62566-5-0-7,5
71309-1-0-4,1
30206-7-0-25,7
57105-3-4-4,3
93065-9-0-17,9
166931-4-3-1,4
35799-6-0-0,6
105425-9-0-1,9
175917-3-4-1,3
71439-1-1-0,1
6508-9-0-6,9
159752-8-0-7,8
111671-8-0-16,8
24347-8-0-71,8
122199-3-1-6,3
105029-7-2-1,7
169466-4-2-2,4
135544-6-10-0,6
155227-9-0-20,9
156634-5-2-1,5
7389-1-4-8,1
177729-0-0-27,0
162431-6-2-0,6
169098-7-4-0,7
132021-7-0-0,7
79584-3-0-4,3
161702-9-0-8,9
180029-4-4-0,4
157868-8-0-9,8
74507-0-0-11,0
146714-0-0-47,0
40722-8-0-0,8
105029-7-0-1,7
126521-3-0-18,3
88569-2-0-36,2
192123-2-0-0,2
184805-0-0-32,0
194733-9-0-12,9
22883-7-91-0,7
179867-1-0-0,1
180156-1-6-0,1
26184-5-3-0,5
22883-7-62-0,7
103074-7-1-0,7
146714-0-0-38,0
125678-7-1-0,7
54187-1-0-3,1
169466-4-2-21,4
137803-3-0-2,3
155280-2-0-3,2
77770-9-0-20,9
133090-2-0-64,2
203913-8-1-4,8
90014-8-0-1,8
203929-7-7-4,7
113160-8-0-0,8
24347-8-0-51,8
175296-2-0-54,2
14385-9-0-21,9
107357-8-0-0,8
102871-8-0-5,8
7389-1-2-2,1
122738-9-0-9,9
72259-1-9-0,1
36264-9-0-1,9
171305-7-9-0,7
77766-9-0-3,9
94636-8-0-1,8
157940-9-0-0,9
125678-7-1-5,7
177621-0-0-48,0
22883-7-87-0,7
144351-4-1-1,4
203913-8-0-6,8
162134-7-12-0,7
33340-7-10-0,7
102857-5-0-9,5
177726-0-0-36,0
74507-0-0-18,0
158597-2-0-3,2
159753-8-0-2,8
187863-4-0-0,4
172593-2-0-22,2
175904-2-0-76,2
196077-2-0-0,2
54976-4-0-4,4
31884-7-0-0,7
75743-0-0-21,0
145683-6-3-0,6
178686-0-0-39,0
195451-5-0-13,5
62837-7-0-4,7
209992-5-2-87,5
24652-6-0-0,6
104998-7-10-1,7
96475-9-0-5,9
209992-5-2-116,5
174285-6-1-0,6
174786-2-0-18,2
50629-4-1-8,4
171184-9-0-23,9
103199-4-2-11,4
125791-3-0-13,3
159751-8-0-6,8
174292-6-0-0,6
104817-4-0-7,4
146690-0-0-140,0
193698-2-0-114,2
147926-0-0-20,0
166942-0-0-7,0
160009-2-0-22,2
185373-9-1-70,9
24347-8-0-97,8
165166-8-0-1,8
17853-5-0-14,5
147926-0-0-2,0
35549-9-0-2,9
105029-7-1-5,7
180937-4-1-30,4
169098-7-4-10,7
71171-4-0-0,4
159750-8-0-5,8
76086-4-0-36,4
200460-6-5-0,6
61503-2-0-6,2
186334-2-0-44,2
177537-7-1-2,7
62461-0-0-1,0
180134-4-2-6,4
103258-5-0-6,5
89443-9-0-48,9
74677-0-0-6,0
104625-4-0-15,4
167464-0-0-17,0
157867-8-0-1,8
104625-4-0-52,4
187356-1-2-0,1
165039-7-10-1,7
69777-3-0-2,3
24347-8-0-17,8
74677-0-0-69,0
20841-3-2-0,3
94632-5-0-14,5
46669-4-0-45,4
190894-2-0-3,2
24965-3-3-0,3
104421-2-0-1,2
28808-1-1-1,1
4201-3-2-0,3
50885-3-0-5,3
63095-4-0-1,4
180126-4-0-0,4
166931-4-2-13,4
134717-0-0-19,0
177756-2-0-5,2
180937-7-0-1,7
197080-3-0-1,3
41364-9-0-18,9
22601-8-0-9,8
101729-0-0-3,0
117889-9-0-39,9
90013-7-0-3,7
54383-0-0-6,0
18581-3-1-1,3
184805-0-0-63,0
74507-0-0-12,0
93567-8-0-9,8
34050-7-2-0,7
157801-6-0-0,6
177742-0-0-196,0
15544-5-0-5,5
74364-8-1-8,8
58005-4-0-40,4
7975-3-0-0,3
71529-4-1-1,4
33849-3-3-0,3
191687-3-0-0,3
35382-0-0-1,0
128607-4-0-0,4
61790-9-0-16,9
201988-5-0-15,5
124389-8-1-18,8
176787-5-0-27,5
181624-4-5-0,4
199769-1-0-11,1
66599-9-0-17,9
74677-0-0-66,0
162540-1-2-0,1
125678-7-1-6,7
196085-2-0-1,2
55018-0-0-102,0
9032-3-0-0,3
195969-0-0-7,0
180937-7-3-3,7
159752-8-0-9,8
177729-0-0-51,0
72539-3-0-5,3
62837-7-0-24,7
62564-5-0-3,5
24364-4-0-11,4
79089-0-0-122,0
157866-8-0-0,8
19503-3-2-0,3
195969-0-0-15,0
177537-7-0-5,7
72259-1-0-4,1
159742-8-0-6,8
74364-8-1-1,8
176258-3-1-12,3
154758-5-0-10,5
77233-3-0-105,3
16860-9-0-45,9
191382-3-1-1,3
159761-0-0-0,0
178686-0-0-8,0
30204-0-0-1,0
143970-5-0-2,5
177742-0-0-111,0
85362-3-2-0,3
54383-0-0-8,0
196087-2-0-0,2
26177-1-0-0,1
66601-8-0-0,8
157867-8-0-5,8
518-4-0-1,4
156418-3-1-0,3
155202-9-0-42,9
155202-9-0-6,9
168713-9-0-82,9
97606-7-4-0,7
174032-2-0-26,2
65749-3-1-24,3
34952-8-0-5,8
24347-8-0-90,8
50415-4-0-0,4
65749-3-1-14,3
101729-0-0-33,0
160009-2-0-47,2
17578-5-0-12,5
17578-5-0-0,5
95549-3-0-14,3
186336-9-0-3,9
148463-7-3-8,7
28284-3-0-1,3
157868-8-0-24,8
72567-1-4-0,1
94632-5-0-31,5
62837-7-1-27,7
55018-0-0-209,0
61790-9-0-20,9
162103-0-0-5,0
72538-3-0-3,3
99157-9-0-31,9
17009-2-0-10,2
203356-3-0-3,3
54976-4-0-1,4
196073-2-0-0,2
188824-7-12-0,7
207214-2-0-3,2
147926-0-0-5,0
57584-4-0-5,4
117889-9-0-12,9
104998-7-7-9,7
34872-3-0-1,3
24347-8-0-88,8
131918-7-0-6,7
146709-0-0-7,0
61503-2-0-8,2
195451-5-0-7,5
74850-9-0-18,9
173993-3-0-39,3
38236-3-2-3,3
156634-5-0-6,5
77751-4-9-2,4
42953-9-0-50,9
96475-9-0-3,9
168037-4-13-0,4
62837-7-1-46,7
171388-9-0-43,9
196127-3-0-1,3
125678-7-2-8,7
97606-7-2-0,7
63095-4-0-29,4
72259-1-3-0,1
36902-3-2-0,3
30206-7-0-3,7
174873-3-5-12,3
157867-8-0-28,8
97193-3-0-0,3
159755-8-0-0,8
177537-7-0-2,7
196068-2-0-0,2
59037-2-4-3,2
27070-2-0-7,2
144007-5-0-6,5
204919-3-4-0,3
148835-6-2-0,6
14470-2-0-4,2
195451-5-0-19,5
168037-4-8-0,4
50668-5-0-2,5
199769-1-0-9,1
139665-9-0-19,9
144068-5-0-16,5
6508-9-0-4,9
39854-5-1-0,5
78360-4-0-5,4
106905-5-0-1,5
74507-0-0-16,0
171305-7-26-0,7
170245-0-0-0,0
189988-0-0-0,0
24347-8-0-93,8
100852-0-0-11,0
171478-9-0-38,9
156869-8-0-8,8
167701-4-10-0,4
137969-2-0-37,2
75743-0-0-13,0
98223-7-3-0,7
177621-0-0-31,0
169466-4-1-3,4
185436-1-0-0,1
121286-0-0-11,0
159742-8-0-9,8
146690-0-0-125,0
30206-7-0-29,7
39533-4-0-0,4
204408-2-0-36,2
57320-0-0-36,0
24074-1-0-12,1
125678-7-1-3,7
167701-4-5-0,4
94631-9-1-3,9
57320-0-0-22,0
42937-4-0-2,4
178260-7-1-5,7
103076-3-1-0,3
74226-9-0-0,9
111386-5-1-3,5
167702-4-0-0,4
165166-8-0-8,8
174026-3-1-1,3
72259-1-9-8,1
180937-7-0-6,7
99812-1-0-1,1
155127-9-1-27,9
185801-4-0-0,4
209992-5-2-137,5
175904-2-0-124,2
121285-0-0-6,0
57696-4-0-1,4
113203-5-0-1,5
83195-9-0-11,9
177726-0-0-25,0
160009-2-0-50,2
158608-8-0-4,8
178261-7-3-0,7
100852-0-0-18,0
41306-3-0-10,3
66599-9-0-11,9
17853-5-0-4,5
71309-1-0-7,1
144007-5-0-7,5
159761-0-0-5,0
155212-9-1-75,9
176783-3-0-5,3
177621-0-0-128,0
60591-2-0-12,2
71173-2-0-88,2
196384-9-0-18,9
203962-5-0-0,5
176714-2-0-40,2
34621-4-7-0,4
166942-0-0-0,0
97331-2-0-17,2
44831-3-1-0,3
177726-0-0-32,0
155262-2-0-48,2
22601-8-0-16,8
134717-0-0-28,0
113205-5-1-0,5
180134-4-2-1,4
97331-2-0-55,2
74725-3-0-1,3
177592-5-0-8,5
58806-0-0-0,0
35548-9-0-23,9
194733-9-0-11,9
201988-5-0-22,5
112075-5-0-1,5
204067-2-0-3,2
192123-2-0-11,2
177537-7-2-1,7
145612-6-0-0,6
42371-3-0-0,3
96921-9-0-4,9
75743-0-0-19,0
188497-2-0-2,2
209992-5-2-138,5
151005-4-0-3,4
74507-0-0-5,0
151005-4-1-0,4
180126-4-4-0,4
62837-7-1-72,7
137815-4-0-8,4
192382-2-0-105,2
168713-9-0-38,9
55020-4-0-7,4
104998-7-7-7,7
135528-6-10-0,6
81722-3-0-28,3
166931-4-2-7,4
50413-4-0-0,4
29721-4-0-4,4
144351-4-0-2,4
31150-2-0-14,2
24347-8-0-16,8
14468-3-5-0,3
128160-5-0-7,5
146709-0-0-30,0
159744-8-0-7,8
165775-7-0-0,7
148463-7-3-5,7
147926-0-0-7,0
177726-0-0-21,0
166942-0-0-4,0
182474-1-0-0,1
189981-0-0-6,0
149255-9-0-13,9
105029-7-2-16,7
159761-0-0-1,0
204240-0-0-9,0
178686-0-0-14,0
44736-5-0-0,5
207211-2-0-72,2
136399-6-5-0,6
34952-8-0-2,8
133494-2-0-37,2
123685-5-0-8,5
159701-6-4-0,6
24347-8-0-45,8
161129-4-0-19,4
44831-3-0-0,3
205874-4-2-0,4
142003-2-0-0,2
185375-9-0-60,9
172315-9-0-105,9
26185-1-0-0,1
174289-6-2-0,6
82811-3-0-2,3
103249-5-0-7,5
25037-6-0-0,6
176787-5-0-9,5
178826-2-0-17,2
177537-7-0-11,7
23218-5-0-0,5
83680-5-0-2,5
147317-6-0-0,6
106015-5-0-16,5
47926-3-2-0,3
171305-7-8-0,7
159745-8-0-0,8
7389-1-4-0,1
155212-9-1-88,9
125678-7-1-7,7
72579-3-0-0,3
116163-3-1-0,3
185375-9-0-23,9
63095-4-1-23,4
62837-7-0-20,7
204067-2-0-39,2
81788-2-0-16,2
118278-4-0-3,4
157322-3-0-5,3
116163-3-0-0,3
169466-4-3-12,4
156091-1-0-0,1
81788-2-0-35,2
165774-7-5-0,7
55020-4-0-0,4
91209-5-0-2,5
131428-9-1-0,9
183989-3-1-25,3
178521-2-0-18,2
97331-2-0-35,2
58005-4-0-70,4
129356-2-0-101,2
207216-2-0-66,2
100852-0-0-9,0
209992-5-2-8,5
46669-4-0-32,4
102871-8-0-12,8
60608-9-0-5,9
138473-9-0-5,9
139000-4-0-0,4
203356-3-0-2,3
195969-0-0-6,0
24347-8-0-80,8
177621-0-0-100,0
63095-4-0-28,4
160093-3-0-0,3
105289-8-2-4,8
34708-6-2-0,6
177621-0-0-80,0
138473-9-0-6,9
159754-8-2-0,8
72259-1-10-12,1
55018-0-0-194,0
54976-4-0-8,4
189846-3-3-0,3
121285-0-0-7,0
129750-2-0-37,2
162134-7-8-3,7
156194-1-0-0,1
209992-5-2-100,5
75743-0-0-10,0
135776-2-0-32,2
185709-0-0-8,0
180132-4-0-0,4
156893-7-9-0,7
81788-2-0-51,2
31150-2-0-17,2
76091-6-3-0,6
149929-9-1-0,9
148463-7-3-4,7
73524-0-0-126,0
54173-2-0-5,2
103074-7-4-1,7
201988-5-0-1,5
174994-3-0-0,3
17009-2-0-3,2
205874-4-11-0,4
133797-6-1-0,6
55013-3-0-7,3
105029-7-4-0,7
193698-2-0-140,2
168846-5-1-14,5
174289-6-1-0,6
165785-4-2-0,4
54173-2-0-18,2
94631-9-1-16,9
26270-9-0-19,9
103258-5-0-9,5
203929-7-8-0,7
103199-4-0-6,4
155219-2-0-25,2
189981-0-0-5,0
144351-4-3-5,4
180127-4-0-8,4
63724-0-0-6,0
138017-9-1-6,9
100852-0-0-10,0
66623-4-0-4,4
125574-3-0-0,3
188823-7-0-0,7
159747-8-0-21,8
76085-4-0-14,4
169261-6-0-0,6
173891-9-0-17,9
74677-0-0-35,0
161005-2-0-19,2
155315-3-0-0,3
42324-4-2-1,4
166942-0-0-15,0
179860-1-0-0,1
132073-1-2-0,1
113202-5-0-14,5
57320-0-0-10,0
176638-5-0-1,5
128891-3-0-5,3
147926-0-0-42,0
104421-2-0-7,2
199769-1-0-18,1
76090-6-1-0,6
68080-7-0-8,7
17480-2-0-9,2
37560-4-0-4,4
189985-0-0-5,0
94182-9-0-10,9
178826-2-0-16,2
77751-4-5-0,4
125791-3-0-9,3
159752-8-2-0,8
34952-8-0-3,8
24347-8-0-9,8
119420-3-0-0,3
71177-8-2-1,8
194733-9-0-10,9
177729-0-0-69,0
203913-8-0-1,8
156634-5-1-0,5
102853-8-0-1,8
43787-3-3-0,3
99500-2-0-1,2
165192-9-0-160,9
180132-4-1-0,4
197318-6-0-0,6
50668-5-4-0,5
160011-2-0-9,2
177537-7-0-31,7
94631-9-1-2,9
76568-9-0-12,9
71086-4-0-0,4
177537-7-0-13,7
172460-9-0-101,9
177537-7-0-6,7
58937-4-5-4,4
97392-3-0-0,3
190893-2-0-12,2
146845-0-0-9,0
28426-8-1-0,8
204240-0-0-5,0
171305-7-4-0,7
14110-4-0-1,4
203929-7-7-9,7
188823-7-0-3,7
19496-3-0-0,3
62837-7-1-84,7
189982-0-0-33,0
154758-5-0-8,5
30344-3-0-4,3
108041-9-0-7,9
4201-3-0-0,3
128465-1-0-4,1
203929-7-5-6,7
49312-2-0-10,2
13579-2-0-48,2
177537-7-1-0,7
17592-5-0-0,5
73524-0-0-73,0
166931-4-0-1,4
17480-2-0-11,2
39856-5-0-2,5
39856-5-0-23,5
104327-2-0-3,2
126153-9-0-11,9
165774-7-0-0,7
49312-2-0-17,2
175917-3-2-2,3
146714-0-0-50,0
83502-0-0-1,0
74965-4-0-2,4
111671-8-0-14,8
57584-4-0-6,4
28284-3-0-0,3
122199-3-1-3,3
22601-8-0-47,8
160575-3-0-0,3
74726-8-2-3,8
129750-2-0-36,2
7389-1-4-12,1
30204-0-0-11,0
61790-9-1-1,9
154758-5-0-2,5
125791-3-0-12,3
195969-0-0-22,0
132021-7-0-7,7
141240-5-0-0,5
73168-1-0-0,1
136399-6-8-0,6
96169-9-1-3,9
104998-7-8-14,7
102857-5-0-23,5
104817-4-0-11,4
137969-2-0-56,2
105029-7-1-4,7
99500-2-0-2,2
203654-9-0-15,9
192124-2-0-7,2
99192-4-0-30,4
93567-8-0-15,8
66622-4-0-7,4
71529-4-1-2,4
40717-8-0-5,8
34952-8-0-6,8
76086-4-0-22,4
159748-8-2-8,8
146845-0-0-25,0
22601-8-0-41,8
166942-0-0-3,0
165529-2-0-73,2
180029-4-10-0,4
6988-5-0-1,5
177537-7-0-18,7
75743-0-0-12,0
203929-7-1-0,7
179862-1-0-0,1
180029-4-20-0,4
115243-9-0-46,9
156893-7-3-0,7
115241-9-0-8,9
165645-4-2-0,4
102857-5-0-1,5
15356-2-0-3,2
518-4-0-2,4
50629-4-1-0,4
77769-9-0-17,9
180937-7-2-2,7
118440-4-0-0,4
155314-3-0-2,3
9223-2-0-4,2
17480-2-0-35,2
130961-4-5-2,4
184449-2-0-16,2
128152-9-0-126,9
188497-2-0-19,2
174906-2-0-18,2
105319-3-0-39,3
62566-5-0-1,5
134717-0-0-26,0
135527-6-8-0,6
32417-1-0-0,1
124389-8-1-0,8
203929-7-7-14,7
167701-4-4-0,4
7060-6-2-0,6
175842-1-0-0,1
176714-2-0-51,2
118558-5-2-2,5
95532-3-0-0,3
146186-5-0-12,5
74726-8-0-10,8
203424-9-0-4,9
180127-4-0-13,4
172519-9-0-8,9
71173-2-0-71,2
344-3-4-0,3
148463-7-3-1,7
60608-9-0-4,9
39847-5-0-6,5
166931-4-2-3,4
159708-6-4-0,6
167464-0-0-6,0
194732-9-0-163,9
59800-3-3-1,3
62567-5-0-10,5
100263-2-0-161,2
162432-6-14-0,6
169044-2-0-21,2
189985-0-0-1,0
146845-0-0-6,0
22882-5-0-1,5
142003-2-0-30,2
74677-0-0-58,0
62566-5-2-0,5
27216-3-0-24,3
149193-5-0-5,5
165454-0-0-8,0
200161-3-6-0,3
25039-6-0-0,6
155227-9-0-24,9
135544-6-0-0,6
57320-0-0-15,0
146709-0-0-68,0
170564-2-1-27,2
94868-1-0-0,1
91533-5-0-1,5
175848-1-0-0,1
148632-8-0-0,8
178260-7-6-0,7
66587-3-3-0,3
50223-3-0-1,3
62837-7-0-17,7
159744-8-0-1,8
125678-7-4-5,7
21684-9-0-12,9
145683-6-0-0,6
22883-7-39-1,7
180937-7-0-4,7
90013-7-0-2,7
17973-2-0-21,2
188813-7-5-0,7
129750-2-0-34,2
96921-9-0-17,9
146690-0-0-25,0
155263-2-0-23,2
39532-4-0-0,4
78360-4-0-19,4
178686-0-0-55,0
203929-7-9-0,7
201652-5-4-3,5
74810-9-0-5,9
105029-7-1-8,7
141240-5-1-0,5
174276-7-0-0,7
65381-3-0-6,3
159748-8-2-1,8
74677-0-0-105,0
49485-9-0-142,9
78360-4-0-21,4
166101-5-3-0,5
99192-4-0-48,4
180937-4-1-20,4
118279-8-0-9,8
59595-4-0-0,4
146690-0-0-93,0
146690-0-0-100,0
157867-8-0-25,8
72259-1-9-10,1
29936-3-1-0,3
24364-4-0-2,4
196084-2-0-1,2
178260-7-3-10,7
159748-8-0-0,8
72539-3-0-6,3
104998-7-17-0,7
76566-3-0-8,3
34643-4-2-2,4
205013-6-0-0,6
157866-8-0-16,8
14470-2-0-14,2
66324-9-0-54,9
30206-7-0-5,7
159747-8-0-14,8
74513-3-0-6,3
72259-1-0-0,1
55728-9-0-34,9
54976-4-0-6,4
62837-7-0-2,7
83502-0-0-6,0
49809-3-3-0,3
76085-4-0-38,4
103074-7-0-2,7
39854-5-1-1,5
187110-2-0-12,2
168713-9-0-32,9
203929-7-9-11,7
169098-7-0-0,7
168037-4-6-0,4
208652-8-6-0,8
93065-9-0-14,9
65745-3-0-61,3
34643-4-2-0,4
188823-7-1-0,7
169466-4-1-5,4
100795-3-0-0,3
17578-5-0-34,5
59513-3-0-4,3
178686-0-0-60,0
174786-2-0-75,2
68080-7-0-1,7
154758-5-0-0,5
132855-2-0-90,2
195969-0-0-20,0
24347-8-0-73,8
85249-2-0-10,2
165166-8-0-4,8
103074-7-3-0,7
98859-7-2-2,7
66623-4-0-6,4
145611-6-2-0,6
29721-4-0-12,4
80589-0-0-1,0
194310-9-0-35,9
145390-9-0-3,9
157207-6-4-0,6
62837-7-1-53,7
22883-7-7-0,7
76568-9-0-2,9
42953-9-0-21,9
34621-4-2-0,4
22973-3-0-2,3
195451-5-0-5,5
94636-8-0-14,8
188497-2-0-11,2
127443-4-0-3,4
128470-3-0-1,3
209992-5-4-1,5
132162-9-1-73,9
62564-5-0-4,5
24074-1-0-7,1
189991-0-0-1,0
135527-6-6-0,6
76568-9-0-13,9
194962-5-0-0,5
62048-3-0-4,3
14358-3-0-7,3
152570-9-0-0,9
185436-1-7-0,1
184449-2-0-15,2
71312-3-0-4,3
180937-7-3-8,7
113203-5-1-2,5
180937-7-3-18,7
24728-7-4-0,7
146845-0-0-30,0
176787-5-0-6,5
17592-5-1-3,5
76221-2-0-0,2
49809-3-4-0,3
125678-7-2-2,7
72259-1-0-3,1
162434-6-0-0,6
156868-8-0-0,8
128160-5-0-10,5
148463-7-2-0,7
103076-3-0-0,3
70168-3-1-20,3
108638-9-0-1,9
115239-9-0-3,9
156868-8-1-0,8
135544-6-12-0,6
146690-0-0-117,0
80806-2-0-4,2
180134-4-2-4,4
17615-3-0-4,3
186936-5-0-0,5
27349-3-1-2,3
344-3-1-0,3
194310-9-0-8,9
149254-9-0-30,9
189982-0-0-2,0
146714-0-0-2,0
54976-4-1-3,4
175296-2-0-123,2
156634-5-0-5,5
135527-6-14-6,6
104998-7-19-0,7
81788-2-0-12,2
79377-9-0-4,9
157868-8-0-26,8
113203-5-1-0,5
18594-1-5-0,1
121286-0-0-0,0
46669-4-0-0,4
171478-9-0-58,9
74507-0-0-14,0
95404-3-0-5,3
177729-0-0-83,0
132021-7-0-3,7
13230-0-0-8,0
111671-8-0-18,8
135544-6-8-0,6
35628-3-0-0,3
42324-4-2-4,4
54697-7-0-2,7
199929-4-1-0,4
15544-5-0-1,5
90013-7-1-2,7
89212-3-0-0,3
125523-3-0-11,3
157868-8-0-23,8
51024-3-0-2,3
166489-3-0-4,3
54383-0-0-9,0
38236-3-3-0,3
101729-0-0-1,0
74965-4-1-0,4
155243-9-0-42,9
46669-4-0-31,4
7389-1-3-0,1
66601-8-0-2,8
7389-1-4-14,1
203929-7-2-8,7
171184-9-0-17,9
156418-3-0-0,3
207211-2-0-141,2
34708-6-1-0,6
157868-8-0-12,8
159750-8-0-1,8
99192-4-0-7,4
55020-4-0-3,4
126153-9-0-6,9
94632-5-1-11,5
207124-3-1-0,3
39967-9-0-44,9
76085-4-0-61,4
189846-3-4-0,3
23219-5-0-7,5
176787-5-0-3,5
155212-9-1-14,9
196561-3-0-16,3
15544-5-0-7,5
204240-0-0-13,0
22601-8-0-52,8
33340-7-16-0,7
78651-5-0-8,5
178686-0-0-43,0
14772-7-9-0,7
72259-1-2-0,1
71177-8-0-0,8
89443-9-0-1,9
180937-7-3-26,7
105289-8-0-2,8
77246-6-0-0,6
146714-0-0-41,0
109703-2-0-29,2
177729-0-0-111,0
174293-6-2-0,6
116485-3-2-0,3
186339-9-0-3,9
22883-7-53-0,7
102857-5-0-26,5
72829-3-0-1,3
133494-2-0-31,2
17578-5-0-16,5
63095-4-0-14,4
98263-9-0-22,9
189981-0-0-3,0
177537-7-0-19,7
126153-9-0-0,9
155241-9-0-79,9
29721-4-0-0,4
145206-6-5-0,6
177729-0-0-80,0
29932-1-0-0,1
188004-8-0-1,8
106014-5-0-2,5
99710-9-0-6,9
119449-5-0-4,5
175843-1-0-0,1
13230-0-0-20,0
187377-4-0-0,4
81787-2-0-0,2
139951-9-0-13,9
155219-2-0-57,2
111386-5-1-12,5
96475-9-0-9,9
177537-7-1-1,7
81788-2-0-69,2
30206-7-0-4,7
41364-9-0-11,9
14772-7-0-0,7
124389-8-1-7,8
102871-8-0-0,8
155280-2-0-7,2
47160-0-0-0,0
18594-1-6-0,1
125678-7-0-0,7
162134-7-17-4,7
74677-0-0-47,0
180937-7-4-13,7
118558-5-2-3,5
162134-7-11-1,7
28808-1-0-0,1
118279-8-0-0,8
167464-0-0-12,0
15544-5-0-2,5
57320-0-0-21,0
24074-1-0-8,1
54898-8-0-3,8
196070-2-0-5,2
81722-3-0-21,3
76266-2-0-50,2
144068-5-0-0,5
144007-5-0-8,5
93567-8-0-6,8
99192-4-0-53,4
36429-2-0-7,2
177537-7-1-10,7
168906-9-0-47,9
85569-0-0-0,0
121286-0-0-3,0
145683-6-2-0,6
79089-0-0-28,0
109263-9-0-34,9
94636-8-0-15,8
196561-3-0-44,3
26185-1-1-0,1
42117-8-0-3,8
85663-3-0-0,3
99192-4-0-47,4
61790-9-0-15,9
6902-2-0-4,2
173891-9-0-10,9
134717-0-0-22,0
104327-2-0-26,2
172593-2-0-10,2
24347-8-0-38,8
164797-2-0-47,2
196064-2-0-0,2
46669-4-0-33,4
177621-0-0-126,0
73623-7-2-0,7
156869-8-0-1,8
58937-4-4-1,4
175854-1-0-0,1
103258-5-0-17,5
139665-9-0-25,9
136558-9-1-39,9
36429-2-0-6,2
118558-5-0-2,5
23219-5-0-10,5
180937-7-3-24,7
111671-8-0-6,8
174287-6-3-0,6
197318-6-9-0,6
146714-0-0-53,0
42954-9-0-18,9
202516-0-0-3,0
177742-0-0-205,0
159747-8-0-4,8
159702-6-1-0,6
144885-3-0-0,3
162702-1-1-0,1
155313-3-0-0,3
207962-3-2-0,3
17578-5-0-33,5
113201-5-0-6,5
110688-3-0-11,3
69304-9-0-7,9
16692-5-0-1,5
155243-9-0-24,9
94868-1-2-0,1
60935-2-0-4,2
146714-0-0-22,0
7063-6-0-0,6
103357-4-0-1,4
162134-7-13-3,7
194753-3-2-0,3
160016-2-0-26,2
168846-5-1-4,5
172315-9-0-203,9
185909-2-0-22,2
203929-7-3-9,7
201988-5-0-18,5
155263-2-0-50,2
74677-0-0-28,0
7062-6-0-0,6
106486-5-0-1,5
155130-1-0-0,1
204240-0-0-34,0
76585-9-0-10,9
158597-2-0-41,2
100263-2-0-3,2
174994-3-0-2,3
74726-8-0-0,8
192382-2-0-36,2
181102-9-0-50,9
209992-5-2-115,5
71309-1-0-8,1
157207-6-10-0,6
145611-6-4-0,6
90014-8-0-6,8
155262-2-0-15,2
123399-2-0-54,2
37560-4-0-3,4
124389-8-1-4,8
147926-0-0-28,0
177756-2-0-12,2
73623-7-3-0,7
